DeliveryPartnerID,Name,Age,Gender,VehicleType,JoiningDate,City,Rating,CompletedDeliveries,AverageDeliveryTime
1878,Saksham Narayan,19,Female,Bike,18 Jan 2024,Pune,4.7,660,10.8
1879,Bakhshi Solanki,20,Female,Bike,2022-09-24,Indore,4.1,636,28.8
1880,Harish Gera,23,Female,Scooter,2022-08-14,Nashik,5.0,686,25.7
1881,Eta Palla,38,Female,Scooter,2023-07-09,Bhubaneswar,4.3,1178,29.8
1882,Falak Sharaf,34,Female,Bike,28/01/2023,Bhopal,4.3,1019,29.5
1883,Chasmum Jayaraman,26,Male,Bicycle,06/27/2024,Hyderabad,4.1,256,30.4
1884,Oeshi Roy,32,Male,Bike,06-02-2022,Hyderabad,4.2,825,22.8
1885,Victor Rai,28,Female,Car,19-06-2024,Kolkata,4.7,820,39.1
1886,Manbir Hora,24,Female,Bike,11/07/2021,Hyderabad,4.2,328,17.9
1887,Zaid Pingle,18,Male,Bike,09-11-2021,Lucknow,3.8,239,26.1
1888,Zansi Lad,26,Female,Bike,25/03/2023,Ahmedabad,4.4,504,20.5
1889,Sanya Comar,37,Male,Bike,10/10/2024,Kolkata,4.6,167,39.1
1890,Vasatika Mandal,31,Female,Car,2021.07.20,Kochi,3.8,889,26.3
1891,Yagnesh Mukherjee,29,Male,Bike,2024-10-30,Ludhiana,4.1,649,38.1
1892,Oscar Bhandari,27,Female,Scooter,06 Sep 2021,Kochi,3.6,284,31.9
1893,Zinal Ganesan,34,Male,Bike,18 Jun 2022,MUMBAI,4.0,984,34.5
1894,Veer Srinivas,18,Female,Scooter,16-08-2022,Bhopal,4.3,456,40.5
1895,Radha Gulati,25,Female,Car,26/02/2022,Kochi,4.5,333,37.7
1896,Shravya Sampath,44,Male,Scooter,03/17/2024,indore,4.9,1187,24.8
1897,Nimrat Kadakia,18,Male,Bike,01/05/2025,vadodara,3.9,763,32.2
1898,Victor Pathak,27,Female,Bike,2024-07-17,Chandigarh,5.0,316,26.5
1899,Lakshmi Mitra,31,Female,Bike,2022.11.25,Vadodara,4.4,204,39.1
1900,Dev Kalita,32,Female,Scooter,2023-04-13,Ludhiana,4.7,819,17.8
1901,Aarna Parmer,31,Male,Bike,2022-10-19,Hyderabad,3.7,305,28.2
1902,Anay Ben,22,Female,Bike,19 Oct 2024,Raipur,4.1,650,35.0
1903,Zansi Ramesh,25,Female,Bike,23-03-2025,Patna,3.8,96,29.7
1904,Dhriti Wason,26,Female,Bike,2021-09-09,Kochi,4.5,795,42.4
1905,Anya Batta,24,Male,Scooter,26-12-2022,Visakhapatnam,4.0,1269,12.0
1906,Henry Nadkarni,18,Female,Scooter,2024.02.25,Ludhiana,4.1,231,29.8
1907,Aayush Natt,31,Female,Bike,14 Mar 2025,Chandigarh,4.2,218,52.1
1908,Samaksh Sandhu,31,Female,Bike,12/07/2023,Guwahati,4.4,944,22.0
1909,Ishita Sanghvi,32,Male,Bike,2023.10.01,Bhubaneswar,4.3,726,38.1
1910,Ati Madan,21,Male,Bike,14-05-2023,Vadodara,5.0,444,34.5
1911,Varenya Menon,33,Male,Bike,21 Aug 2023,Indore,3.9,423,24.2
1912,Harita Varty,18,Male,Scooter,09 Oct 2022,Chandigarh,4.6,740,33.3
1913,Onkar Chad,28,Male,Scooter,05/31/2024,Ludhiana,3.9,580,43.6
1914,Indira Mutti,24,Female,Bike,2025.01.18,Lucknow,4.2,354,34.0
1915,Farhan Batra,19,Male,Scooter,2022-08-29,Pune,3.4,1686,27.7
1916,Bhavika Johal,32,Male,Bike,05-07-2024,Chandigarh,4.2,625,29.6
1917,Theodore Seth,25,Female,Scooter,2023.04.14,Kolkata,4.0,813,47.1
1918,Jagat Dhawan,23,Male,Bike,12/01/2022,Lucknow,4.3,280,39.8
1919,Leela Walia,21,Female,Bike,2022.07.13,Patna,4.3,797,45.5
1920,Fiyaz Deep,21,Female,Bike,27/01/2023,Coimbatore,4.3,1260,27.9
1921,Elijah Varty,38,Female,Bike,2022-12-11,Bhopal,4.9,1335,26.6
1922,Anvi Rout,36,Male,Bike,06/07/2024,Bengaluru,3.9,866,25.7
1923,Jagvi Das,26,Female,Bike,25 Sep 2021, Coimbatore  ,3.6,557,19.7
1924,Umang Sule,18,Male,Bicycle,26/09/2023, Mumbai  ,4.8,467,21.9
1925,Elijah Khosla,41,Female,Scooter,26 Apr 2023,Chandigarh,4.5,533,29.2
1926,Mekhala Bobal,22,Male,Car,2025-02-08,Indore,4.3,485,19.8
1927,Pooja Taneja,29,Female,Bike,2023.02.20,Nagpur,4.1,445,31.8
1928,Bhanumati Nagi,30,Male,Bike,19-12-2021,Ludhiana,4.3,530,36.3
1929,Fitan Sarma,33,Male,Bike,27/10/2024,Jaipur,4.2,531,36.7
1930,Chakrika Lalla,26,Male,Bike,30-12-2021,Chandigarh,4.9,510,28.2
1931,Abhiram Sachdev,18,Female,Car,2021.12.01,Mumbai,4.3,613,35.0
1932,Yatin Taneja,27,Female,Bike,06/10/2024,indore,4.5,593,35.4
1933,Daksha Seshadri,25,Male,Bike,2024.04.22,Chennai,3.7,258,33.1
1934,Gabriel Varghese,30,Male,Car,2023.02.03,Pune,4.9,310,13.3
1935,Saumya Arora,35,Male,Bike,06/01/2024,Chennai,3.6,508,27.5
1936,Yochana Natarajan,26,Male,Scooter,2024.07.30,Delhi,4.6,1262,35.2
1937,VEDANT DASH,27,Male,Bike,10/04/2022,Bhubaneswar,4.8,912,14.0
1938,Tara Minhas,24,Male,Scooter,19-11-2021,Delhi,4.3,294,18.6
1939,Jai Barad,24,Female,Scooter,04/09/2024,Visakhapatnam,4.7,558,17.5
1940,Pratyush Sur,34,Female,Bike,08/04/2023,Raipur,3.5,728,29.0
1941,Vivaan Narang,29,Female,Bike,2024.02.11,Raipur,3.6,850,41.1
1942,Neelima Srinivas,26,Male,Bike,25 Nov 2022,Patna,3.8,826,25.9
1943,Ria More,25,Female,Bike,2021-11-13,Chandigarh,4.7,234,40.6
1944,Rachita Goswami,20,Male,Bike,03/25/2025,Chennai,4.2,1116,41.4
1945,Kabir Modi,34,Female,Bicycle,02/14/2023,Patna,3.1,211,34.1
1946,Laksh Kapoor,26,Female,Scooter,2024-12-26,Patna,4.3,621,24.9
1947,Yashvi Yohannan,18,Male,Scooter,28 Oct 2022,Patna,4.8,844,27.6
1948,Rajeshri Saini,32,Male,Bike,05 Oct 2021,Ahmedabad,4.5,593,17.9
1949,Agastya Barad,31,Male,Bike,25-05-2023,Delhi,3.3,681,21.9
1950,Dakshesh Tata,29,Male,Scooter,04-07-2021,Lucknow,4.4,515,41.5
1951,Charita Luthra,26,Male,Bike,11/21/2023,Kolkata,3.5,144,48.4
1952,Upasna Chaudry,27,Female,Scooter,11/02/2022,CHANDIGARH,4.6,356,28.1
1953,Nachiket Sinha,22,Male,Car,2022.11.17,Chennai,4.6,1120,17.8
1954,Ekiya Yohannan,32,Female,Bike,21-07-2023,Guwahati,4.0,1261,34.8
1955,Tanveer Banik,30,Female,Bicycle,2021-10-23,Jaipur,4.5,687,42.1
1956,Simon Sheth,22,Female,Scooter,2022-08-20,Guwahati,4.3,889,20.5
1957,Chameli Gill,29,Male,Bike,07/21/2022,Hyderabad,,852,31.5
1958,Dev Nadig,22,Male,Bike,2023-09-19,Patna,4.4,789,26.9
1959,Jack Sahota,23,Male,Bike,25-12-2021,Mumbai,4.4,273,20.9
1960,Jairaj Tandon,28,Male,Bicycle,01 Jan 2024,Coimbatore,4.3,590,28.8
1961,William Saini,32,Male,Bicycle,2024.02.10,Surat,3.9,343,30.4
1962,Oeshi Suresh,26,Male,Bike,02 Dec 2023,Bhubaneswar,4.2,367,58.4
1963,Mugdha Raval,29,Male,Scooter,23/09/2024,Guwahati,4.6,295,31.4
1964,Chaman Narain,29,Male,Bike,17 Jun 2021,Pune,4.2,530,35.4
1965,Urmi Chaudhry,19,Female,Bike,12-09-2021,Lucknow,4.1,479,34.1
1966,Indira Sethi,31,Female,Bicycle,10/12/2021,Chandigarh,4.5,390,37.6
1967,Charles Nanda,37,Male,Scooter,2022-06-17,Kolkata,3.8,1083,36.7
1968,Luke Dara,25,Female,Bike,2023-06-09,MUMBAI,4.6,130,30.5
1969,Hema Srinivasan,28,Female,Bike,2025-01-23,Chennai,4.7,1607,51.6
1970,Turvi Ratti,33,Female,Bike,02/02/2025,Guwahati,4.4,219,41.2
1971,Damini Lanka,26,Female,Bicycle,07/04/2021,Lucknow,3.9,723,39.4
1972,Ekalinga Sharma,37,Female,Bike,05/18/2024,Raipur,3.7,562,45.1
1973,Nachiket Anand,26,Male,Scooter,2024.04.20,Chandigarh,4.0,452,-11.3
1974,Karan Boase,26,Male,Bike,2024.07.28,Indore,3.8,252,36.3
1975,Ekaraj Baria,28,Male,Car,2022-09-09,Kolkata,4.0,703,57.4
1976,Rayaan Palla,36,Female,Bike,10 Apr 2024, Chennai  ,4.2,1022,26.3
1977,Azaan Nadkarni,27,Male,Bike,2024.05.22,Guwahati,4.6,759,44.7
1978,arin bahri,29,Female,Bicycle,23/11/2023,Kochi,4.2,1047,38.8
1979,Alka Sachar,29,Female,Scooter,2021.06.25,Raipur,4.5,753,35.5
1980,Garima Lad,29,Male,Bike,2024.12.31,Kochi,3.8,689,27.8
1981,Devansh Dar,27,Male,Scooter,2024-08-29,Delhi,3.8,775,31.8
1982,Tristan Parikh,32,Female,Bicycle,20-04-2023,Raipur,4.0,635,30.6
1983,Adweta Hari,30,Male,Bike,20/01/2024,Delhi,4.6,574,16.3
1984,Nachiket Sanghvi,29,Female,Scooter,04/03/2023,Bhubaneswar,4.5,1572,28.6
1985,Gaurangi Ganesh,26,Male,Bike,12-01-2024,Vadodara,4.3,126,41.4
1986,Libni Goel,19,Male,Bike,22-06-2024,Surat,3.7,565,20.2
1987,Tristan Walia,22,Female,Bike,2023-12-31,Indore,3.9,269,38.8
1988,upkaar goyal,32,Male,Bicycle,23/07/2023,Chandigarh,4.3,730,28.3
1989,Ekbal Luthra,18,Male,Car,05/11/2023,Lucknow,4.0,455,18.0
1990,Ekbal Desai,19,Male,Bike,04/25/2022,Patna,4.9,772,26.4
1991,Ishaan Balay,40,Male,Bicycle,2022-07-01,Indore,4.3,374,21.3
1992,Wazir Dewan,33,Male,Bike,2024.01.15,delhi,4.4,265,28.7
1993,Kabir Barman,32,Female,Bike,2022.01.26,Hyderabad,3.9,1020,25.5
1994, Warjas Chand  ,33,Male,Scooter,18-01-2023,delhi,4.6,715,36.8
1995,Libni Balan,23,Female,Bike,28-02-2024,Patna,4.9,242,29.1
1996,Chaaya Narang,26,Female,Car,2024-05-25,Hyderabad,4.1,1016,36.3
1997,Faqid Mannan,31,Female,Car,2021.08.29,RAIPUR,4.9,671,18.7
1998,Krisha Ghose,28,Female,Scooter,2022.04.22,Raipur,3.8,649,26.0
1999,Ishani Shetty,27,Male,Bike,11 Nov 2021,Guwahati,3.9,854,37.7
2000,Max Kapur,29,Female,Car,24 Aug 2023,Jaipur,4.2,766,11.4
